9.5290000000000000e+03 0.0000000000000000e+00 1.2374984531269336e+01 0.0000000000000000e+00 3.3000000000000002e-01 2.5000000000000000e-01
0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 9.8000000000000052e-17
2.3549110636622572e-02 -2.8857161952030556e-08 1.6663681849085963e-07 3.5782928878150907e-06 -2.1195281775296078e-05 4.6207284809025836e-10
4.7098221273245144e-02 1.0480888361683358e-07 -2.1192250982441548e-07 -1.1604236069064307e-05 3.3742371588556796e-05 1.2732619292190728e-09
7.0647331909867717e-02 -1.9869558841499634e-07 5.4848359999521802e-08 1.8279427782783107e-05 -3.4285448191564666e-05 1.5096720240418954e-09
9.4196442546490289e-02 2.6988887270539805e-07 3.1229275135688952e-07 -1.9388765740003708e-05 2.5916960872041216e-05 1.0477835625298186e-09
1.1774555318314459e-01 -2.7599380308870368e-07 -8.0891463646739166e-07 1.4984546326843007e-05 -1.4920344013913431e-05 4.4788390758326187e-10
1.4129466381976716e-01 1.8407851344061605e-07 1.2770048184630553e-06 -8.2764898280300691e-06 6.4025046874005126e-06 1.1115707435115917e-10
1.6484377445638973e-01 1.7962707264690923e-08 -1.5174388124152063e-06 2.6339479535909762e-06 -2.1162641399626546e-06 1.3719296940594330e-11
1.8839288509301230e-01 -3.1245924668772913e-07 1.3447574023248027e-06 4.2903159578240220e-07 1.0899997189681838e-06 3.2782687494783314e-12
2.1194199572963487e-01 6.4831694773890778e-07 -6.4980031363127362e-07 -1.2525197442080069e-06 -1.4739262020545859e-06 4.5839174710547409e-12
2.3549110636625745e-01 -9.4472190497111076e-07 -5.4358650408746063e-07 9.3028612256259490e-07 1.9087410995253630e-06 5.6968086200081135e-12
2.5904021700287999e-01 1.1028533856065390e-06 2.0438740460566107e-06 -3.6828472747059780e-07 -1.8786292459163558e-06 9.0586861903879786e-12
2.8258932763950256e-01 -1.0248317794137359e-06 -3.4946946326116482e-06 -1.5193548834932207e-08 1.4342071508714242e-06 1.5320449746837935e-11
3.0613843827615689e-01 6.3794724994935616e-07 4.4259379175296349e-06 1.5816922082002321e-07 -8.1770084543021335e-07 2.0689653318576617e-11
3.2968754891277946e-01 7.8637561360240057e-08 -4.3546525184470063e-06 -1.3931745459555631e-07 2.4308208278851765e-07 1.9047778674601298e-11
3.5323665954940203e-01 -1.0683777067251631e-06 2.9243903563063257e-06 4.7304816866691437e-08 1.6881152342857194e-07 9.7243229564258209e-12
3.7678577018602460e-01 2.1781425450546430e-06 -5.7115231026488689e-08 6.0178544904864148e-08 -3.8026189987092473e-07 4.8958856659526438e-12
